product_id,name,product_type,sku,price,min_price,max_price,qty,collection_id,collection,category,category_name,store_code,gender
108584,GLAMIRA Pendant Maryam,necklace,maryam,442.0,317.0,4505.0,1,5299,cabochon,601,Necklaces,glus,women
102632,Glamira Broche Kentoria,brooch,Kentoria,689.0,523.0,7025.0,1,,,645,Broches,glfr,women
101205,Bague pour hommes Brilliant Dream 8 mm,wedding_ring,GWD-W1004-8-M,1468.0,660.0,11340.0,1,4297,exclusive,0,,glfr,men
93057,Bague de Mariage Classic Route,wedding_ring,GWD14680,1857.0,406.0,20607.0,1,159,classic,688,Bagues de mariage,glfr,False
87623,Alliance pour femme Sensual Caftan,wedding_ring,TWN1949,841.0,378.0,3404.0,1,4295,fancy,689,Alliances pour femmes,glfr,women
96134,Women's Ring Tempting Fantasy 4 mm,wedding_ring,GWD-T120918-4W,689.0,195.0,7352.0,1,4090,twinset,689,Women’s Wedding Rings,glus,women
100050,Pendentif pour femme Vedia,pendant,Vedia,409.0,327.0,66178.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
93058,Alliance pour femme Classic Route 5 mm,wedding_ring,GWD14670,747.0,174.0,8329.0,1,159,classic,689,Alliances pour femmes,glfr,women
103498,Glamira Bague Purvaja,ring,Purvaja,538.0,414.0,89426.0,1,5172,two-stone,27,Bagues,glfr,women
104275,Boucle d'oreille femme Ynes,earring,Ynes,516.0,362.0,5324.0,1,5299,cabochon,602,Boucles d'oreilles,glfr,women
97025,Great Sensational 10mm,wedding_ring,GWD-E12460,3019.0,837.0,31513.0,1,4396,memoire,0,,glfr,False
92532,Pendentif pour femme Nivatfo,pendant,Pendant-8,511.0,378.0,4161.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
109340,Alliance pour homme Mystic shape 8 mm,wedding_ring,GWD-H1036-8-M,1031.0,412.0,10351.0,1,4291,vintage,690,Alliances pour hommes,glfr,men
96646,GLAMIRA Bague Balena,ring,BALENA,932.0,596.0,9239.0,1,5172,two-stone,27,Bagues,glfr,women
103978,Boucle d'oreille femme Alyeska,earring,alyeska,695.0,533.0,7000.0,1,5299,cabochon,602,Boucles d'oreilles,glfr,women
91189,Glamira Broche Engelbertha,brooch,BR35,1538.0,1076.0,17963.0,1,,,645,Broches,glfr,women
102695,Boucle d'oreille femme Kiaralys Ø6 mm,earring,PRLE18-6,512.0,358.0,4776.0,1,4661,pearl,765,Boucles d'oreille PERLES,glfr,women
111032,Confident Light 10 mm,wedding_ring,gwd-h10033-10,2660.0,1197.0,5751.0,1,5247,wood_&_carbon,0,,glfr,False
93302,Classic Search 7mm,wedding_ring,GWD18700,2432.0,729.0,20601.0,1,159,classic,757,Exclusive Deals,glus,False
94979,Silent Mirror 8mm,wedding_ring,GWD-T11890,4021.0,938.0,40707.0,1,4090,twinset,757,Exclusive Deals,glus,False
106355,Bague pour femmes Gorgeous Sparkle 10 mm,wedding_ring,GWD-H14319054-W,1136.0,454.0,12247.0,1,4291,vintage,0,,glfr,women
104297,GLAMIRA Earring Madlen,earring,madlen,877.0,613.0,7915.0,1,5256,studs,602,Diamond Earrings,glus,women
88244,Alliance pour homme Alluring Cell,wedding_ring,TWN368,879.0,395.0,1801.0,1,4396,memoire,690,Alliances pour hommes,glfr,men
97446,GLAMIRA Pendant Gilliana,pendant,GİLLİANA,473.0,392.0,39597.0,1,5170,design_solitaire,601,Necklaces,glus,women
101526,GLAMIRA Boucles D'oreilles Tameka 32 mm,earring,TAMEKA-32M,954.0,505.0,7155.0,1,5160,hoops_&_huggies,602,Boucles d'oreilles,glfr,women
100981,GLAMIRA Bracelet Amiens,bracelet,AMIENS,703.0,492.0,5272.0,1,4395,swing,750,Plain Design Bracelets,glus,women
90316,Glamira Ensemble de mariée Heavenly Vows-RING B,ring,GD19-1-B2,644.0,386.0,4830.0,1,159,classic,689,Alliances pour femmes,glfr,women
98648,Shining Moon 8 mm,wedding_ring,GWD-S4002-8,2591.0,1036.0,26117.0,1,164,simple,0,,glfr,False
94996,Bague de Mariage White Snowflake 6mm,wedding_ring,GWD-T12060,2118.0,618.0,21461.0,1,4090,twinset,688,Bagues de mariage,glfr,False
93485,Bague pour hommes Classic Destiny 9mm,wedding_ring,GWD19210,1601.0,315.0,17684.0,1,159,classic,0,,glfr,men
96569,Alliance pour femme Bright Love 6 mm,wedding_ring,GWD-C191003-6W,889.0,355.0,9174.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
104428,Boucle d'oreille femme Loyce,earring,loyce,466.0,338.0,5023.0,1,5299,cabochon,602,Boucles d'oreilles,glfr,women
107944,Charming Star 10 mm,wedding_ring,GWD-L-32000-10,3111.0,1244.0,31377.0,1,4090,twinset,757,Exclusive Deals,glus,False
101944,GLAMIRA Bague Olivett,ring,Olivett,867.0,563.0,12244.0,1,5172,two-stone,27,Bagues,glfr,women
110588,GLAMIRA Pendant Angelena,pendant,angelena,286.0,214.0,3859.0,1,4378,fashion,601,Necklaces,glus,women
111279,GLAMIRA Necklace Almendra,pendant,almendra,1451.0,851.0,11070.0,1,4574,initials,601,Necklaces,glus,women
101821,Bague pour femmes Eternal Passion,wedding_ring,S4709-WOMEN,69.0,69.0,69.0,1,4382,silver_design,0,,glfr,women
101364,Bague pour homme Trennon,ring,MRI-054,2233.0,1295.0,16747.0,1,4378,fashion,617,Bagues,glfr,men
105296,Bague pour hommes Growing Love 8 mm,wedding_ring,GWD-N1074-8-M,1026.0,410.0,10302.0,1,4090,twinset,0,,glfr,men
97221,Bague de Mariage Ornate Hard 8 mm,wedding_ring,GWD-V1908,2688.0,765.0,27683.0,1,4291,vintage,688,Bagues de mariage,glfr,False
102696,GLAMIRA Earring Kiaralys Ø8 mm,earring,PRLE18-8,742.0,519.0,6688.0,1,4661,pearl,765,PEARL's Earrings,glus,women
96107,Alliance pour femme Alluring Breath 5 mm,wedding_ring,GWD-T47005-W,860.0,225.0,9187.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
103749,Men's Wedding Ring Glamour Eleganz 6 mm,wedding_ring,GWD-H6818022-M,856.0,214.0,8595.0,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
97218,Wedding Ring Ornate Hard 6 mm,wedding_ring,GWD-V1906,3138.0,892.0,32444.0,1,4291,vintage,688,Wedding Rings,glus,False
106993,Bague de Mariage Forever Line 5 mm,wedding_ring,GWD-H14319264,1260.0,504.0,12883.0,1,4090,twinset,688,Bagues de mariage,glfr,False
111313,GLAMIRA Bague Enid,ring,enid,489.0,352.0,3713.0,1,5248,initial_&_name,27,Bagues,glfr,women
105494,Bague pour femme Marvelous Soul 8 mm,wedding_ring,GWD-N1057-8-W,900.0,360.0,9313.0,1,4090,twinset,0,,glfr,women
105414,Alliance pour homme Romantic Touch 5 mm,wedding_ring,GWD-N1082-5-M,671.0,268.0,6736.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
102966,GLAMIRA Piercing Nez Apulia,nose_pin,NSP-064,84.0,68.0,675.0,1,,,745,Piercings nez,glfr,False
90453,Bague de Mariage Celtic Line,wedding_ring,R37077-5Z,1735.0,165.0,3556.0,1,4524,celtic,688,Bagues de mariage,glfr,False
109275,Alliance pour homme Sensual Waves 6 mm,wedding_ring,GWD-H1019-6-M,766.0,306.0,7692.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
104609,Pendentif pour femme Gabrianna,pendant,gabrianna,332.0,238.0,3810.0,1,5299,cabochon,601,Pendentifs avec colliers,glfr,women
100284,Bague pour femmes Splendid Rose 4 mm,wedding_ring,FCW-012-4W,718.0,204.0,7899.0,1,4295,fancy,0,,glfr,women
105467,Alliance pour femme Sense Mira 6 mm,wedding_ring,GWD-N1086-6-W,678.0,271.0,7084.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
96697,Alliance pour femme Alluring Look 6mm,wedding_ring,GWD-E10150,1052.0,275.0,11302.0,1,4297,exclusive,689,Alliances pour femmes,glfr,women
105434,Romantic View 8 mm,wedding_ring,GWD-N1084-8,2617.0,1046.0,26724.0,1,4090,twinset,757,Exclusive Deals,glus,False
93265,Bague pour femmes Classic Destiny 8mm,wedding_ring,GWD18490,1302.0,256.0,14468.0,1,159,classic,0,,glfr,women
89408,Engagement Ring Eva,ring,GI00752,756.0,559.0,13757.0,1,4377,halo,605,Engagement Rings,glgb,women
104517,GLAMIRA Bague Krystaleen,ring,krystaleen,683.0,498.0,5820.0,1,5299,cabochon,27,Bagues,glfr,women
109307,Alliance pour homme Essential Duty 6 mm,wedding_ring,GWD-H1027-6-M,778.0,311.0,7813.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
92890,Bague de Mariage Classic Tour 4mm,wedding_ring,GWD11870,1150.0,302.0,12988.0,1,159,classic,688,Bagues de mariage,glfr,False
90467,Alliance pour femme Celtic Sign,wedding_ring,R37077-3Z-WOMEN,476.0,75.0,975.0,1,4524,celtic,689,Alliances pour femmes,glfr,women
95703,GLAMIRA Boucles D'oreilles Pescado,earring,Pescado,1085.0,520.0,8137.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
106357,Bague de Mariage Infinite Choice 5 mm,wedding_ring,GWD-H14319055,1388.0,555.0,14748.0,1,4291,vintage,688,Bagues de mariage,glfr,False
101936,GLAMIRA Ring Frolinde,ring,Frolinde,1109.0,743.0,16067.0,1,5172,two-stone,27,Rings,glus,women
97217,Alliance pour femme Ornate Hard 5 mm,wedding_ring,GWD-V1900-W,944.0,268.0,10169.0,1,4291,vintage,689,Alliances pour femmes,glfr,women
96957,Exotic Milkway 8mm,wedding_ring,GWD-E11910,2648.0,832.0,27072.0,1,4297,exclusive,0,,glfr,False
108938,Wedding Ring Essential Luck 8 mm,wedding_ring,GWD-H1044-8,2556.0,1022.0,27984.0,1,4291,vintage,688,Wedding Rings,glus,False
97220,Alliance pour femme Ornate Hard 6 mm,wedding_ring,GWD-V1906-W,1116.0,317.0,11897.0,1,4291,vintage,689,Alliances pour femmes,glfr,women
92906,Classic Rhyme 3 mm,wedding_ring,GWD13480,892.0,234.0,10138.0,1,159,classic,0,,glfr,False
103121,Engagement Ring Boracay,ring,boracay,1315.0,789.0,64874.0,1,4297,exclusive,605,Engagement Rings,glgb,women
109093,Women's Ring Essential Duty 6 mm,wedding_ring,GWD-H1027-6-W,935.0,374.0,9647.0,1,4090,twinset,689,Women’s Wedding Rings,glus,women
106668,Alliance pour femme Golden Fashion 6 mm,wedding_ring,GWD-H14319141-W,706.0,282.0,7440.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
96742,Glamira Collier Petroli,necklace,WSN-18,135.0,154.0,1152.0,1,1289,heart,601,Pendentifs avec colliers,glfr,women
94888,Women's Wedding Ring Brilliant Set 6mm,wedding_ring,GWD-T11090,901.0,229.0,9098.0,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
107951,Charming Dream 8 mm,wedding_ring,GWD-L-34000-8,1921.0,768.0,19336.0,1,164,simple,0,,glfr,False
100117,Boucle d'oreille femme Taypars,earring,TAYPARS,614.0,442.0,5106.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
103430,Engagement Ring Agatha 1.00 crt,ring,R-Agatha1crt,1453.0,1075.0,145724.0,1,4375,solitaire_pave,605,Engagement Rings,glus,women
90401,Boucle d'oreille femme Ayame,earring,E10,718.0,538.0,10769.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
111011,Wedding Ring Confident Impulse 8 mm,wedding_ring,gwd-h10029-8,2914.0,1311.0,7029.0,1,5247,wood_&_carbon,688,Wedding Rings,glus,False
84824,Bague de fiançailles Hera,ring,G100265,624.0,461.0,12487.0,1,5952,toi_et_moi,605,Bagues de fiançailles,glfr,women
109465,Pendentif pour femme Corvines,pendant,corvines,292.0,204.0,2495.0,1,176,infinity,601,Pendentifs avec colliers,glfr,women
96619,Bague de fiançailles Clarinda,ring,Clarinda,982.0,520.0,8536.0,1,4620,tension,605,Bagues de fiançailles,glfr,women
103578,GLAMIRA Ring Flana,ring,flana,718.0,564.0,6522.0,1,5299,cabochon,27,Rings,glus,women
93428,Men's Ring Classic Route 2 mm,wedding_ring,GWD14600-2,415.0,108.0,4583.0,1,159,classic,757,Exclusive Deals,glus,men
106320,Bague pour femmes Golden Sign 10 mm,wedding_ring,GWD-H14319047-W,1061.0,424.0,11901.0,1,4291,vintage,0,,glfr,women
102646,Glamira Brosche Lavitta,brooch,Lavitta,708.0,538.0,12013.0,1,,,645,Broschen,glde,women
105497,Women's Ring Sensual Glorious 8 mm,wedding_ring,GWD-N1087-8-W,1212.0,484.0,12248.0,1,164,simple,757,Exclusive Deals,glus,women
100553,Cufflink Urian,cufflink,Urian,1157.0,694.0,9135.0,1,4378,fashion,54,Cufflinks,glgb,men
106155,Women's Ring Exotic Desire 10 mm,wedding_ring,GWD-H14319013-W,1509.0,603.0,15462.0,1,4291,vintage,757,Exclusive Deals,glus,women
106667,Alliance pour homme Golden Fashion 6 mm,wedding_ring,GWD-H14319141-M,775.0,310.0,7781.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
95347,Bague pour hommes Heavenly Sparkle 8mm,wedding_ring,GWD-T12400,1575.0,516.0,15815.0,1,4090,twinset,0,,glfr,men
97797,GLAMIRA Pendentif Zasialle,pendant,Zasialle,189.0,151.0,1557.0,1,4579,angel,601,Pendentifs avec colliers,glfr,women
101806,Bague pour femmes Eternal Starlite,wedding_ring,S6554-WOMEN,74.0,74.0,74.0,1,4382,silver_design,0,,glfr,women
97017,Alliance pour femme Great Sensational 6mm,wedding_ring,GWD-E12380,1011.0,280.0,11347.0,1,4396,memoire,689,Alliances pour femmes,glfr,women
98512,GLAMIRA Piercing Nez Gorawen,nose_pin,NSP-009,69.0,55.0,621.0,1,,,745,Piercings nez,glfr,women
110970,Bague de Mariage Confident Fay 10 mm,wedding_ring,gwd-h10020-10,2890.0,1098.0,7871.0,1,5247,wood_&_carbon,688,Bagues de mariage,glfr,False
102516,GLAMIRA Ring Loncro,ring,Loncro,981.0,618.0,57417.0,1,4395,swing,27,Rings,glus,women
93183,Bague pour femmes Classic Day 3 mm,wedding_ring,GWD15540,426.0,111.0,4756.0,1,159,classic,0,,glfr,women
88445,Men's Ring Gorgeous Myth,wedding_ring,LOV128,1688.0,759.0,3460.0,1,4295,fancy,690,Men’s Wedding Rings,glus,men
99219,Bague pour hommes Embrace Feeling 10 mm,wedding_ring,GWD-M1014-10-M,1375.0,451.0,13807.0,1,4396,memoire,0,,glfr,men
105022,Alliance pour femme Golden Aura 6 mm,wedding_ring,GWD-N1018-6-W,663.0,265.0,6705.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
110914,Alliance pour femme Confident Couple 6 mm,wedding_ring,gwd-h10007-6-W,602.0,270.0,1370.0,1,5247,wood_&_carbon,689,Alliances pour femmes,glfr,women
109332,Bague pour hommes Essential Couple 8 mm,wedding_ring,GWD-H1034-8-M,1003.0,401.0,10071.0,1,4090,twinset,0,,glfr,men
108371,Bague pour femmes Ornate Treasure 10 mm,wedding_ring,GWD-L-7200-10-W,1123.0,449.0,12492.0,1,4291,vintage,0,,glfr,women
101742,GLAMIRA Men's Ring Vitomir,ring,VITOMIR,3872.0,1781.0,29040.0,1,4378,fashion,617,Rings,glus,men
97398,Pendentif pour femme Adorlie,pendant,Adorlie,429.0,321.0,6901.0,1,4377,halo,601,Pendentifs avec colliers,glfr,women
110842,Boucle d'oreille femme Bethanie,earring,bethanie,780.0,546.0,9035.0,1,5243,premium,602,Boucles d'oreilles,glfr,women
103809,Alliance pour homme Sharp Elegance 6 mm,wedding_ring,GWD-H6818042-M,972.0,398.0,9760.0,1,4297,exclusive,690,Alliances pour hommes,glfr,men
95206,Engagement Ring Arella 3.0 crt,ring,Arella-3.0crt,1263.0,1263.0,96205.0,1,4375,solitaire_pave,605,Engagement Rings,glus,women
96477,Engagement Ring Reine,ring,REINE,1322.0,898.0,69327.0,1,4297,exclusive,605,Engagement Rings,glus,women
100687,Boucle d'oreille enfant Feddie,earring,KIE-102,319.0,261.0,2392.0,1,5157,symbols,63,Boucles d'oreilles,glfr,False
101344,Bague pour homme Cedarus,ring,MRI-034,1695.0,932.0,12712.0,1,4378,fashion,617,Bagues,glfr,men
102519,GLAMIRA Ring Kalidah,ring,KALIDAH,1303.0,820.0,93132.0,1,4716,flower,27,Rings,glus,women
97886,GLAMIRA Pendant Adonara,pendant,DP-002,1154.0,600.0,9513.0,1,4716,flower,601,Necklaces,glus,women
97211,Women's Ring Ornate Dream 8 mm,wedding_ring,GWD-V1808-W,1745.0,509.0,18736.0,1,4291,vintage,689,Women’s Wedding Rings,glus,women
109523,Collier pour femme Valaysia,pendant,valaysia,356.0,307.0,3057.0,1,4579,angel,601,Pendentifs avec colliers,glfr,women
106775,Alliance pour homme Immortal Chic 4 mm,wedding_ring,GWD-H14319177-M,512.0,204.0,5141.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
107703,Alliance pour homme Brilliant Love 5 mm,wedding_ring,GWD-L-6900-5-M,655.0,262.0,6576.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
99581,Boucle d'oreille homme Storavan,earring,MER-037,405.0,259.0,3037.0,1,5406,dangle,746,Boucles d'oreilles,glfr,men
87043,Bague de Mariage Florid Spice,wedding_ring,SMR105/SMR106,2203.0,991.0,6196.0,1,4297,exclusive,688,Bagues de mariage,glfr,False
97775,GLAMIRA Chemist Pendant Tibal,pendant,TIBAL,615.0,492.0,4800.0,1,4378,fashion,601,Necklaces,glus,women
98890,Alliance pour femme Bright Queen 4 mm,wedding_ring,GWD-S4020-W,466.0,186.0,4820.0,1,164,simple,689,Alliances pour femmes,glfr,women
110620,Pendentif pour femme Hoa,pendant,hoa,472.0,349.0,5514.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
104869,Bague pour homme Immortal Shine 8 mm,wedding_ring,GWD-N1023-8-M,1031.0,412.0,10351.0,1,4090,twinset,0,,glfr,men
108861,Magic Dream 3 mm,wedding_ring,GWD-H1022-3,894.0,357.0,8830.0,1,4295,fancy,0,,glfr,False
109821,Pendentif pour femme Acalpha,pendant,acalpha,317.0,221.0,63799.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
108368,Alliance pour femme Ornate Treasure 5 mm,wedding_ring,GWD-L-7200-5-W,624.0,249.0,7254.0,1,4291,vintage,689,Alliances pour femmes,glfr,women
106101,Bague de Mariage Great Blow 6 mm,wedding_ring,GWD-N1125-6,1435.0,574.0,15696.0,1,4090,twinset,688,Bagues de mariage,glfr,False
85778,Alliance pour homme Amazing Sense,wedding_ring,TWN1512-9,1051.0,472.0,2154.0,1,4295,fancy,690,Alliances pour hommes,glfr,men
102746,Pendentif pour femme Linora Ø6 mm,pendant,Linora-6-mm,220.0,187.0,1894.0,1,4661,pearl,764,Colliers PERLES,glfr,False
90363,Boucle d'oreille femme Silvies,earring,TK-13-E,1221.0,1221.0,5316.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
109541,Boucle d'oreille femme Alvera,earring,Alvera,1744.0,1046.0,16044.0,1,5256,studs,602,Boucles d'oreilles,glfr,women
100361,Alliance pour homme Wondrous Embroidery 6 mm,wedding_ring,FCW-018-6M,957.0,264.0,9609.0,1,4396,memoire,690,Alliances pour hommes,glfr,men
105382,Alliance pour femme Pure Charm 5 mm,wedding_ring,GWD-N1080-5-W,667.0,266.0,7314.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
111248,Confident Fantasy 10 mm,wedding_ring,gwd-h10019-10,2811.0,1264.0,6142.0,1,5247,wood_&_carbon,0,,glfr,False
89136,Wedding Ring Infinite Face,wedding_ring,FLY335/FLY336,2493.0,1121.0,7140.0,1,4396,memoire,688,Wedding Rings,glus,False
97060,Alliance pour homme Sensual Eye 6mm,wedding_ring,GWD-E12790,1155.0,345.0,11597.0,1,4297,exclusive,690,Alliances pour hommes,glfr,men
104062,Boucle d'oreille femme Bazilla,earring,Bazilla,1307.0,1036.0,22864.0,1,5299,cabochon,602,Boucles d'oreilles,glfr,women
98308,Glamira Collier Papilio,necklace,WSP-072,109.0,131.0,957.0,1,1289,heart,601,Pendentifs avec colliers,glfr,women
92432,Boucle d'oreille femme Lucille,earring,Earring-14,686.0,548.0,11349.0,1,5473,drops_&_dangle,602,Boucles d'oreilles,glfr,women
96762,GLAMIRA Pendentif Diamondcase,pendant,WSP-10,523.0,397.0,4062.0,1,4378,fashion,601,Pendentifs avec colliers,glfr,women
105981,Herren trauring White Twinkle 5 mm,wedding_ring,GWD-N1114-5-M,671.0,268.0,6736.0,1,4090,twinset,690,Herrenring,glde,men
99897,Pendentif pour femme Teodora,pendant,OEPD-035,421.0,421.0,3711.0,1,4574,initials,601,Pendentifs avec colliers,glfr,women
92244,Bague de fiançailles Clayto,ring,flower1,754.0,565.0,9495.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
100593,Boucle d'oreille enfant Arequipe,earring,KIE-008,347.0,284.0,2602.0,1,4378,fashion,63,Boucles d'oreilles,glfr,False
91893,Pendentif pour femme Elbertina,pendant,PND4-6,210.0,147.0,1767.0,1,4661,pearl,764,Colliers PERLES,glfr,women
96963,Fantastic Courage 3mm,wedding_ring,GWD-E11970,1336.0,350.0,14016.0,1,4297,exclusive,0,,glfr,False
96321,Bague pour hommes Smart Sentiment 8 mm,wedding_ring,GWD-T120917-8M,1590.0,429.0,15966.0,1,4090,twinset,0,,glfr,men
104967,Alliance pour femme Glorious Sign 5 mm,wedding_ring,GWD-N1017-5-W,594.0,237.0,6204.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
93507,Men's Ring Classic Moon 3 mm,wedding_ring,GWD15900-3,619.0,162.0,6836.0,1,159,classic,757,Exclusive Deals,glus,men
86178,Alliance pour femme Heavenly Emotive,wedding_ring,B9050_001,789.0,355.0,5937.0,1,4295,fancy,689,Alliances pour femmes,glfr,women
89498,Bouton de manchette Simply Wise,cufflink,CL20005,1158.0,868.0,10907.0,1,4378,fashion,54,Boutons de manchettes,glfr,men
111165,Alliance pour homme Confident Glow 6 mm,wedding_ring,gwd-h10026-6-M,937.0,421.0,1977.0,1,5247,wood_&_carbon,690,Alliances pour hommes,glfr,men
104095,Glamira Bague Klothilde,ring,klothilde,653.0,450.0,5349.0,1,5299,cabochon,27,Bagues,glfr,women
107684,Alliance pour femme Brilliant Love 5 mm,wedding_ring,GWD-L-6900-5-W,600.0,240.0,6235.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
84841,GLAMIRA Bague Felicity,ring,G100350,954.0,648.0,8765.0,1,4378,fashion,27,Bagues,glfr,women
103615,Glamira Bague Flannery,ring,flannery,639.0,503.0,6796.0,1,5299,cabochon,27,Bagues,glfr,women
105150,Alliance pour homme Natural Flower 6 mm,wedding_ring,GWD-N1029-6-M,760.0,304.0,7632.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
96243,Alliance pour homme Noble Rose 6 mm,wedding_ring,GWD-T120907-6M,1181.0,344.0,11858.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
91889,Pendentif pour femme Derius Ø8 mm,pendant,PND21-8,352.0,246.0,3742.0,1,4661,pearl,764,Colliers PERLES,glfr,women
109683,Pendentif pour femme Tarassaco,pendant,tarassaco,632.0,442.0,96731.0,1,5240,big_stone,601,Pendentifs avec colliers,glfr,women
86010,Men's Wedding Ring Splendid Shape,wedding_ring,TWN1622-9,795.0,357.0,1629.0,1,4295,fancy,690,Men’s Wedding Rings,glgb,men
95213,Engagement Ring Bridal Glory 2.0crt,ring,Bridal-Glory-2.0crt,1452.0,1103.0,183124.0,1,5171,classic_solitaire,605,Engagement Rings,glus,women
101555,GLAMIRA Boucles D'oreilles Mehera 12 mm,earring,MEHERA-12M,449.0,336.0,3367.0,1,5160,hoops_&_huggies,602,Boucles d'oreilles,glfr,women
105579,Women's Ring Mystic Unity 10 mm,wedding_ring,GWD-N1061-10-W,881.0,352.0,9068.0,1,4291,vintage,757,Exclusive Deals,glus,women
108076,Damen trauring Elegant Touch 5 mm,wedding_ring,GWD-L-23000-5-W,576.0,230.0,5831.0,1,4090,twinset,689,Damenring,glde,women
110989,Alliance pour femme Confident Gift 8 mm,wedding_ring,gwd-h10024-8-W,868.0,390.0,2014.0,1,5247,wood_&_carbon,689,Alliances pour femmes,glfr,women
104075,Women's Earring Cedettie,earring,Cedettie,743.0,546.0,8397.0,1,5299,cabochon,602,Earrings,glgb,women
104694,Men's Ring Natural Light 4 mm,wedding_ring,GWD-N1004-4-M,680.0,272.0,6828.0,1,4090,twinset,690,Men’s Wedding Rings,glus,men
110874,Wedding Ring Confident Choice 8 mm,wedding_ring,gwd-h10002-8,4079.0,1631.0,10361.0,1,5247,wood_&_carbon,688,Wedding Rings,glus,False
92164,Bague de fiançailles Alasha 0.8 crt,ring,Model-4-0.8crt,828.0,579.0,67400.0,1,4297,exclusive,605,Bagues de fiançailles,glfr,women
90891,Engagement Ring Bridal Glory 0.1crt,ring,D32270-1-01,735.0,558.0,5958.0,1,5171,classic_solitaire,605,Engagement Rings,glus,women
106883,Alliance pour homme Romantic Life 5 mm,wedding_ring,GWD-H14319214-M,671.0,268.0,6736.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
109898,Pendentif pour femme Inglebert,pendant,Inglebert,310.0,217.0,57244.0,1,5170,design_solitaire,601,Pendentifs avec colliers,glfr,women
85694,Bague de Mariage Unique Definition,wedding_ring,TWN1531-9/TWN1532-9,1463.0,658.0,11018.0,1,164,simple,688,Bagues de mariage,glfr,False
105094,Wedding Ring Pure Way 6 mm,wedding_ring,GWD-N1044-6,1981.0,792.0,19952.0,1,4090,twinset,688,Wedding Rings,glus,False
100451,Bague pour hommes Adore Tale 8 mm,wedding_ring,DAW-006-8M,1238.0,361.0,12431.0,1,4090,twinset,0,,glfr,men
103893,Glamira Bague Roch,ring,roch,829.0,630.0,7322.0,1,5299,cabochon,27,Bagues,glfr,women
92035,GLAMIRA Pendant Ryella Ø8 mm,pendant,PND9-8,523.0,366.0,4631.0,1,4661,pearl,764,PEARL's Necklaces,glus,women
111077,Confident Mood 10 mm,wedding_ring,gwd-h10039-10,3805.0,1712.0,9929.0,1,5247,wood_&_carbon,757,Exclusive Deals,glus,False
103673,Glamira Bague Graziella,ring,graziella,1084.0,752.0,9688.0,1,5299,cabochon,27,Bagues,glfr,women
90517,Alliance pour homme Immortal Light Basic,wedding_ring,DSC_3678-MEN,708.0,318.0,5310.0,1,4090,twinset,690,Alliances pour hommes,glfr,men
106656,Alliance pour femme Glorious Square 5 mm,wedding_ring,GWD-H14319136-W,595.0,238.0,8976.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
98240,Unique Joy 8 mm,wedding_ring,GWD-S3508,2534.0,739.0,25493.0,1,164,simple,0,,glfr,False
97934,Unique Luxury 8 mm,wedding_ring,GWD-S1080,2654.0,774.0,26710.0,1,164,simple,0,,glfr,False
109161,Women's Ring Essential Beauty 5 mm,wedding_ring,GWD-H1047-5-W,816.0,326.0,8298.0,1,4291,vintage,689,Women’s Wedding Rings,glus,women
92439,Boucle d'oreille femme Paige,earring,Earring-25,757.0,605.0,7133.0,1,5473,drops_&_dangle,602,Boucles d'oreilles,glfr,women
84858,Bague de fiançailles Leila,ring,G100425,850.0,646.0,46410.0,1,5952,toi_et_moi,605,Bagues de fiançailles,glfr,women
106884,Alliance pour femme Romantic Life 5 mm,wedding_ring,GWD-H14319214-W,597.0,238.0,6046.0,1,4090,twinset,689,Alliances pour femmes,glfr,women
103881,Glamira Bague Floriana,ring,floriana,803.0,648.0,10290.0,1,5299,cabochon,27,Bagues,glfr,women
96625,Bague de fiançailles Dorina,ring,Dorina,809.0,566.0,10922.0,1,"4380,6071","4380,6071",605,Bagues de fiançailles,glfr,women
